rental_id,inventory_id,customer_id,staff_id,film_id,store_id,rental_date,return_date,title,description,release_year,rental_rate,category_name
10026,39,332,2,8,2,2005-07-31 18:31:51.000,2005-08-03 21:14:51.000,AIRPORT POLLOCK,A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India,2006,4.99,Horror
120,37,365,2,8,2,2005-05-25 19:37:47.000,2005-06-01 23:29:47.000,AIRPORT POLLOCK,A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India,2006,4.99,Horror
3807,39,425,1,8,2,2005-07-06 15:11:44.000,2005-07-10 09:20:44.000,AIRPORT POLLOCK,A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India,2006,4.99,Horror
12027,45,285,2,9,2,2005-08-17 20:01:12.000,2005-08-26 21:08:12.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
7288,45,226,2,9,2,2005-07-27 12:24:59.000,2005-08-02 15:52:59.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
12096,44,463,1,9,2,2005-08-17 22:32:50.000,2005-08-25 03:33:50.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
9442,44,75,1,9,2,2005-07-30 21:44:31.000,2005-08-04 01:29:31.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
15776,43,514,1,9,1,2005-08-23 13:26:01.000,2005-08-29 18:17:01.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
7835,43,547,2,9,1,2005-07-28 08:49:39.000,2005-08-02 07:16:39.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
15802,41,158,2,9,1,2005-08-23 14:26:51.000,2005-08-29 16:28:51.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
10036,41,491,1,9,1,2005-07-31 18:47:20.000,2005-08-03 22:53:20.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
5745,41,305,1,9,1,2005-07-10 12:10:11.000,2005-07-19 06:56:11.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
15639,42,214,2,9,1,2005-08-23 08:03:25.000,2005-08-24 10:21:25.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
8837,42,372,2,9,1,2005-07-29 22:49:00.000,2005-08-07 21:56:00.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
3880,42,507,2,9,1,2005-07-06 18:32:49.000,2005-07-07 20:46:49.000,ALABAMA DEVIL,A Thoughtful Panorama of a Database Administrator And a Mad Scientist who must Outgun a Mad Scientist in A Jet Boat,2006,2.99,Horror
14041,52,247,1,10,2,2005-08-20 21:45:23.000,2005-08-26 01:42:23.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
13345,47,55,1,10,1,2005-08-19 20:25:24.000,2005-08-27 20:38:24.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
10696,47,120,1,10,1,2005-08-01 18:18:13.000,2005-08-04 14:09:13.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
10482,48,358,2,10,1,2005-08-01 10:17:47.000,2005-08-02 15:04:47.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
13878,49,481,2,10,1,2005-08-20 15:17:38.000,2005-08-21 21:11:38.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
1783,50,18,1,10,2,2005-06-16 19:23:23.000,2005-06-18 00:57:23.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
4400,49,370,2,10,1,2005-07-07 21:22:26.000,2005-07-16 00:59:26.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
10210,49,391,1,10,1,2005-08-01 00:58:52.000,2005-08-10 01:16:52.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
4042,50,10,1,10,2,2005-07-07 03:06:40.000,2005-07-10 02:37:40.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
8821,52,477,1,10,2,2005-07-29 22:18:12.000,2005-08-05 22:00:12.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
4707,52,286,1,10,2,2005-07-08 11:57:28.000,2005-07-10 17:47:28.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
1325,52,193,1,10,2,2005-06-15 11:03:24.000,2005-06-20 10:54:24.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
10786,50,490,1,10,2,2005-08-01 21:29:34.000,2005-08-10 17:27:34.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
14413,50,367,1,10,2,2005-08-21 11:06:33.000,2005-08-29 16:10:33.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
1948,46,89,1,10,1,2005-06-17 08:06:53.000,2005-06-21 05:00:53.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
14697,48,409,2,10,1,2005-08-21 20:49:21.000,2005-08-26 01:39:21.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
7174,46,570,1,10,1,2005-07-27 08:00:36.000,2005-08-01 03:11:36.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
13109,46,259,1,10,1,2005-08-19 11:23:20.000,2005-08-25 17:05:20.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
2562,51,265,2,10,2,2005-06-19 03:15:05.000,2005-06-21 08:26:05.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
5139,51,539,2,10,2,2005-07-09 08:01:51.000,2005-07-18 09:16:51.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
9184,51,365,2,10,2,2005-07-30 12:10:19.000,2005-08-01 07:35:19.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
6703,46,470,1,10,1,2005-07-12 12:50:19.000,2005-07-16 13:41:19.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
12704,51,93,2,10,2,2005-08-18 20:43:00.000,2005-08-21 22:28:00.000,ALADDIN CALENDAR,A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China,2006,4.99,Sports
2517,53,74,1,11,1,2005-06-19 00:11:26.000,2005-06-25 02:19:26.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
5461,53,244,2,11,1,2005-07-09 22:48:04.000,2005-07-10 17:56:04.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
8365,53,280,2,11,1,2005-07-29 05:11:00.000,2005-07-30 05:30:00.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
633,58,360,2,11,2,2005-05-28 17:37:59.000,2005-06-03 22:49:59.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
563,53,324,1,11,1,2005-05-28 09:10:49.000,2005-06-06 11:32:49.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
2033,58,90,1,11,2,2005-06-17 13:24:43.000,2005-06-20 12:34:43.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
4785,58,474,1,11,2,2005-07-08 16:10:19.000,2005-07-11 18:52:19.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
10045,58,118,1,11,2,2005-07-31 19:04:35.000,2005-08-07 16:53:35.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
13395,53,80,2,11,1,2005-08-19 22:05:40.000,2005-08-22 01:31:40.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
5692,59,244,2,11,2,2005-07-10 09:32:22.000,2005-07-15 15:20:22.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
11254,56,315,1,11,1,2005-08-02 13:43:49.000,2005-08-08 13:16:49.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
11631,59,168,2,11,2,2005-08-17 04:28:56.000,2005-08-24 00:42:56.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
4027,56,116,1,11,1,2005-07-07 02:19:01.000,2005-07-10 01:12:01.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
14887,56,421,1,11,1,2005-08-22 04:04:31.000,2005-08-31 02:30:31.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
5418,55,114,1,11,1,2005-07-09 20:41:35.000,2005-07-14 00:15:35.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
7635,55,413,2,11,1,2005-07-28 01:08:11.000,2005-08-01 03:32:11.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
12380,55,215,2,11,1,2005-08-18 08:27:28.000,2005-08-25 02:58:28.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
12780,54,373,2,11,1,2005-08-18 23:48:16.000,2005-08-20 18:13:16.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
11069,57,4,1,11,2,2005-08-02 07:09:34.000,2005-08-08 08:39:34.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
12537,57,56,2,11,2,2005-08-18 14:06:39.000,2005-08-25 09:36:39.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
13544,58,538,1,11,2,2005-08-20 03:44:26.000,2005-08-27 22:11:26.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
8596,59,233,2,11,2,2005-07-29 12:48:54.000,2005-08-04 07:19:54.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
10119,54,351,2,11,1,2005-07-31 21:20:59.000,2005-08-02 23:14:59.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
1326,59,548,2,11,2,2005-06-15 11:07:39.000,2005-06-22 05:55:39.000,ALAMO VIDEOTAPE,A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention,2006,0.99,Foreign
13625,60,422,1,12,1,2005-08-20 06:52:03.000,2005-08-27 07:43:03.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
2725,63,246,1,12,2,2005-06-19 15:01:23.000,2005-06-22 09:08:23.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
5498,63,302,2,12,2,2005-07-10 00:27:21.000,2005-07-13 20:11:21.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
13779,63,440,2,12,2,2005-08-20 12:03:54.000,2005-08-28 15:24:54.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
1724,61,146,2,12,1,2005-06-16 15:15:43.000,2005-06-23 10:14:43.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
5594,61,440,2,12,1,2005-07-10 04:33:36.000,2005-07-12 08:13:36.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
8563,61,67,2,12,1,2005-07-29 11:32:58.000,2005-08-05 07:21:58.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
15232,61,5,1,12,1,2005-08-22 17:37:02.000,2005-08-25 18:45:02.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
2659,66,139,1,12,2,2005-06-19 10:47:42.000,2005-06-23 14:03:42.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
5170,66,209,1,12,2,2005-07-09 09:24:19.000,2005-07-18 04:02:19.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
983,63,115,1,12,2,2005-05-30 22:15:51.000,2005-06-02 22:56:51.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
7920,66,48,1,12,2,2005-07-28 12:01:19.000,2005-08-05 07:08:19.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
2808,65,325,1,12,2,2005-06-19 19:34:45.000,2005-06-27 14:49:45.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
3705,65,223,1,12,2,2005-07-06 10:17:59.000,2005-07-10 15:31:59.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
11043,65,573,1,12,2,2005-08-02 06:04:44.000,2005-08-06 11:37:44.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
13037,65,275,2,12,2,2005-08-19 08:53:57.000,2005-08-28 08:56:57.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
9179,62,50,2,12,1,2005-07-30 12:02:41.000,2005-08-05 15:23:41.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
4061,62,70,2,12,1,2005-07-07 04:13:35.000,2005-07-10 23:58:35.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
9681,64,160,1,12,2,2005-07-31 06:42:09.000,2005-08-06 08:21:09.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
827,62,573,1,12,1,2005-05-29 21:58:43.000,2005-06-06 00:54:43.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
1270,62,395,2,12,1,2005-06-15 07:30:22.000,2005-06-18 11:31:22.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
12976,66,592,2,12,2,2005-08-19 06:52:58.000,2005-08-26 11:23:58.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
13110,62,447,1,12,1,2005-08-19 11:24:37.000,2005-08-21 05:48:37.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
7918,63,473,2,12,2,2005-07-28 11:58:53.000,2005-08-04 12:08:53.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
6936,60,538,1,12,1,2005-07-26 23:13:34.000,2005-07-30 19:14:34.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
15591,64,62,1,12,2,2005-08-23 06:11:52.000,2005-08-25 05:34:52.000,ALASKA PHANTOM,A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia,2006,0.99,Music
8272,70,346,2,13,2,2005-07-29 01:29:51.000,2005-08-03 21:56:51.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
15294,70,108,1,13,2,2006-02-14 15:16:03.000,,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
8010,68,467,2,13,2,2005-07-28 15:26:20.000,2005-08-04 18:39:20.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
15561,68,469,1,13,2,2005-08-23 05:02:31.000,2005-09-01 02:51:31.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
10015,67,153,2,13,2,2005-07-31 18:11:17.000,2005-08-03 15:48:17.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
15370,67,10,1,13,2,2005-08-22 21:59:29.000,2005-08-27 16:32:29.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
10838,69,387,2,13,2,2005-08-01 23:36:10.000,2005-08-05 04:55:10.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
14845,69,292,2,13,2,2005-08-22 02:12:44.000,2005-08-24 02:36:44.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
6649,70,57,2,13,2,2005-07-12 10:51:09.000,2005-07-14 16:05:09.000,ALI FOREVER,A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies,2006,4.99,Horror
4333,76,113,1,15,2,2005-07-07 18:31:50.000,2005-07-08 21:26:50.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
505,71,111,1,15,1,2005-05-28 02:06:37.000,2005-05-29 06:57:37.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
2074,71,495,1,15,1,2005-06-17 16:40:03.000,2005-06-20 21:34:03.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
6090,71,241,2,15,1,2005-07-11 05:47:08.000,2005-07-20 07:52:08.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
8863,75,47,1,15,2,2005-07-29 23:52:01.000,2005-08-04 20:28:01.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
481,72,445,2,15,1,2005-05-27 22:49:27.000,2005-05-30 17:46:27.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
2699,72,267,2,15,1,2005-06-19 13:29:28.000,2005-06-24 11:15:28.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
4443,72,389,1,15,1,2005-07-07 23:05:53.000,2005-07-16 01:46:53.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
11262,71,348,2,15,1,2005-08-02 13:58:55.000,2005-08-05 18:09:55.000,ALIEN CENTER,A Brilliant Drama of a Cat And a Mad Scientist who must Battle a Feminist in A MySQL Convention,2006,2.99,Foreign
